,SalesOrderID,SalesReasonID,ModifiedDate
996,44656,5,2011-10-14
997,44656,9,2011-10-14
998,44658,5,2011-10-14
999,44658,9,2011-10-14
1000,44659,5,2011-10-14
1001,44659,9,2011-10-14
1002,44660,5,2011-10-15
1003,44660,9,2011-10-15
1004,44663,5,2011-10-15
1005,44663,9,2011-10-15
1006,44664,5,2011-10-15
1007,44664,9,2011-10-15
1008,44666,5,2011-10-16
1009,44666,9,2011-10-16
1010,44667,5,2011-10-16
1011,44667,9,2011-10-16
1012,44668,5,2011-10-16
1013,44668,9,2011-10-16
1014,44670,5,2011-10-16
1015,44670,9,2011-10-16
1016,44671,5,2011-10-16
1017,44671,9,2011-10-16
1018,44672,5,2011-10-16
1019,44672,9,2011-10-16
1020,44673,5,2011-10-17
1021,44673,9,2011-10-17
1022,44674,5,2011-10-17
1023,44674,9,2011-10-17
1024,44676,5,2011-10-17
1025,44676,9,2011-10-17
1026,44677,5,2011-10-18
1027,44677,9,2011-10-18
1028,44678,5,2011-10-18
1029,44678,9,2011-10-18
1030,44680,5,2011-10-19
1031,44680,9,2011-10-19
1032,44682,5,2011-10-19
1033,44682,9,2011-10-19
1034,44683,5,2011-10-19
1035,44683,9,2011-10-19
1036,44684,5,2011-10-19
1037,44684,9,2011-10-19
1038,44685,5,2011-10-19
1039,44685,9,2011-10-19
1040,44686,5,2011-10-20
1041,44686,9,2011-10-20
1042,44688,5,2011-10-20
1043,44688,9,2011-10-20
1044,44689,5,2011-10-20
1045,44689,9,2011-10-20
1046,44692,5,2011-10-21
1047,44692,9,2011-10-21
1048,44693,5,2011-10-21
1049,44693,9,2011-10-21
1050,44694,5,2011-10-21
1051,44694,9,2011-10-21
1052,44696,5,2011-10-21
1053,44696,9,2011-10-21
1054,44697,5,2011-10-22
1055,44697,9,2011-10-22
1056,44699,5,2011-10-23
1057,44699,9,2011-10-23
1058,44700,5,2011-10-23
1059,44700,9,2011-10-23
1060,44702,5,2011-10-23
1061,44702,9,2011-10-23
1062,44703,5,2011-10-24
1063,44703,9,2011-10-24
1064,44705,5,2011-10-24
1065,44705,9,2011-10-24
1066,44706,5,2011-10-24
1067,44706,9,2011-10-24
1068,44707,5,2011-10-24
1069,44707,9,2011-10-24
1070,44709,5,2011-10-24
1071,44709,9,2011-10-24
1072,44710,5,2011-10-25
1073,44710,9,2011-10-25
1074,44711,5,2011-10-25
1075,44711,9,2011-10-25
1076,44713,5,2011-10-26
1077,44713,9,2011-10-26
1078,44714,5,2011-10-26
1079,44714,9,2011-10-26
1080,44715,5,2011-10-26
1081,44715,9,2011-10-26
1082,44716,5,2011-10-26
1083,44716,9,2011-10-26
1084,44718,5,2011-10-26
1085,44718,9,2011-10-26
1086,44719,5,2011-10-27
1087,44719,9,2011-10-27
1088,44720,5,2011-10-27
1089,44720,9,2011-10-27
1090,44722,5,2011-10-28
1091,44722,9,2011-10-28
1092,44724,5,2011-10-28
1093,44724,9,2011-10-28
1094,44727,5,2011-10-28
1095,44727,9,2011-10-28
1096,44729,5,2011-10-29
1097,44729,9,2011-10-29
1098,44730,5,2011-10-29
1099,44730,9,2011-10-29
1100,44731,5,2011-10-29
1101,44731,9,2011-10-29
1102,44732,5,2011-10-29
1103,44732,9,2011-10-29
1104,44733,5,2011-10-29
1105,44733,9,2011-10-29
1106,44734,5,2011-10-30
1107,44734,9,2011-10-30
1108,44735,5,2011-10-30
1109,44735,9,2011-10-30
1110,44737,5,2011-10-30
1111,44737,9,2011-10-30
1112,44738,5,2011-10-30
1113,44738,9,2011-10-30
1114,44739,5,2011-10-30
1115,44739,9,2011-10-30
1116,44803,5,2011-10-31
1117,44803,9,2011-10-31
1118,44804,5,2011-10-31
1119,44804,9,2011-10-31
1120,44805,5,2011-10-31
1121,44805,9,2011-10-31
1122,44806,5,2011-10-31
1123,44806,9,2011-10-31
1124,44808,5,2011-11-01
1125,44808,9,2011-11-01
1126,44810,5,2011-11-01
1127,44810,9,2011-11-01
1128,44811,5,2011-11-01
1129,44811,9,2011-11-01
1130,44812,5,2011-11-01
1131,44812,9,2011-11-01
1132,44813,5,2011-11-01
1133,44813,9,2011-11-01
1134,44814,5,2011-11-01
1135,44814,9,2011-11-01
1136,44816,5,2011-11-02
1137,44816,9,2011-11-02
1138,44817,5,2011-11-02
1139,44817,9,2011-11-02
1140,44818,5,2011-11-02
1141,44818,9,2011-11-02
1142,44819,5,2011-11-02
1143,44819,9,2011-11-02
1144,44822,5,2011-11-02
1145,44822,9,2011-11-02
1146,44823,5,2011-11-02
1147,44823,9,2011-11-02
1148,44824,5,2011-11-02
1149,44824,9,2011-11-02
1150,44825,5,2011-11-02
1151,44825,9,2011-11-02
1152,44826,5,2011-11-03
1153,44826,9,2011-11-03
1154,44828,5,2011-11-03
1155,44828,9,2011-11-03
1156,44830,5,2011-11-03
1157,44830,9,2011-11-03
1158,44832,5,2011-11-04
1159,44832,9,2011-11-04
1160,44833,5,2011-11-04
1161,44833,9,2011-11-04
1162,44835,5,2011-11-04
1163,44835,9,2011-11-04
1164,44836,5,2011-11-04
1165,44836,9,2011-11-04
1166,44837,5,2011-11-05
1167,44837,9,2011-11-05
1168,44838,5,2011-11-05
1169,44838,9,2011-11-05
1170,44839,5,2011-11-05
1171,44839,9,2011-11-05
1172,44840,5,2011-11-05
1173,44840,9,2011-11-05
1174,44841,5,2011-11-05
1175,44841,9,2011-11-05
1176,44842,5,2011-11-06
1177,44842,9,2011-11-06
1178,44843,5,2011-11-06
1179,44843,9,2011-11-06
1180,44844,5,2011-11-06
1181,44844,9,2011-11-06
1182,44845,5,2011-11-06
1183,44845,9,2011-11-06
1184,44846,5,2011-11-06
1185,44846,9,2011-11-06
1186,44851,5,2011-11-07
1187,44851,9,2011-11-07
1188,44852,5,2011-11-07
1189,44852,9,2011-11-07
1190,44854,5,2011-11-07
1191,44854,9,2011-11-07
1192,44857,5,2011-11-07
1193,44857,9,2011-11-07
1194,44858,5,2011-11-07
1195,44858,9,2011-11-07
1196,44859,5,2011-11-07
1197,44859,9,2011-11-07
1198,44860,5,2011-11-07
1199,44860,9,2011-11-07
1200,44861,5,2011-11-07
1201,44861,9,2011-11-07
1202,44862,5,2011-11-07
1203,44862,9,2011-11-07
1204,44863,5,2011-11-07
1205,44863,9,2011-11-07
1206,44867,5,2011-11-08
1207,44867,9,2011-11-08
1208,44868,5,2011-11-08
1209,44868,9,2011-11-08
1210,44869,5,2011-11-08
1211,44869,9,2011-11-08
1212,44870,5,2011-11-08
1213,44870,9,2011-11-08
1214,44872,5,2011-11-09
1215,44872,9,2011-11-09
1216,44873,5,2011-11-09
1217,44873,9,2011-11-09
1218,44875,5,2011-11-10
1219,44875,9,2011-11-10
1220,44876,5,2011-11-10
1221,44876,9,2011-11-10
1222,44877,5,2011-11-10
1223,44877,9,2011-11-10
1224,44878,5,2011-11-10
1225,44878,9,2011-11-10
1226,44879,5,2011-11-10
1227,44879,9,2011-11-10
1228,44880,5,2011-11-10
1229,44880,9,2011-11-10
1230,44881,5,2011-11-10
1231,44881,9,2011-11-10
1232,44882,5,2011-11-10
1233,44882,9,2011-11-10
1234,44883,5,2011-11-10
1235,44883,9,2011-11-10
1236,44884,5,2011-11-10
1237,44884,9,2011-11-10
1238,44885,5,2011-11-11
1239,44885,9,2011-11-11
1240,44886,5,2011-11-11
1241,44886,9,2011-11-11
1242,44887,5,2011-11-11
1243,44887,9,2011-11-11
1244,44888,5,2011-11-11
1245,44888,9,2011-11-11
1246,44891,5,2011-11-12
1247,44891,9,2011-11-12
1248,44892,5,2011-11-12
1249,44892,9,2011-11-12
1250,44893,5,2011-11-12
1251,44893,9,2011-11-12
1252,44897,5,2011-11-12
1253,44897,9,2011-11-12
1254,44898,5,2011-11-12
1255,44898,9,2011-11-12
1256,44900,5,2011-11-13
1257,44900,9,2011-11-13
1258,44901,5,2011-11-13
1259,44901,9,2011-11-13
1260,44902,5,2011-11-13
1261,44902,9,2011-11-13
1262,44903,5,2011-11-13
1263,44903,9,2011-11-13
1264,44905,5,2011-11-14
1265,44905,9,2011-11-14
1266,44906,5,2011-11-14
1267,44906,9,2011-11-14
1268,44908,5,2011-11-14
1269,44908,9,2011-11-14
1270,44909,5,2011-11-14
1271,44909,9,2011-11-14
1272,44912,5,2011-11-14
1273,44912,9,2011-11-14
1274,44913,5,2011-11-14
1275,44913,9,2011-11-14
1276,44914,5,2011-11-14
1277,44914,9,2011-11-14
1278,44915,5,2011-11-14
1279,44915,9,2011-11-14
1280,44916,5,2011-11-14
1281,44916,9,2011-11-14
1282,44917,5,2011-11-15
1283,44917,9,2011-11-15
1284,44919,5,2011-11-15
1285,44919,9,2011-11-15
1286,44921,5,2011-11-15
1287,44921,9,2011-11-15
1288,44922,5,2011-11-15
1289,44922,9,2011-11-15
1290,44923,5,2011-11-15
1291,44923,9,2011-11-15
1292,44924,5,2011-11-16
1293,44924,9,2011-11-16
1294,44925,5,2011-11-16
1295,44925,9,2011-11-16
1296,44928,5,2011-11-17
1297,44928,9,2011-11-17
1298,44929,5,2011-11-17
1299,44929,9,2011-11-17
1300,44930,5,2011-11-17
1301,44930,9,2011-11-17
1302,44931,5,2011-11-17
1303,44931,9,2011-11-17
1304,44932,5,2011-11-17
1305,44932,9,2011-11-17
1306,44933,5,2011-11-17
1307,44933,9,2011-11-17
1308,44934,5,2011-11-18
1309,44934,9,2011-11-18
1310,44935,5,2011-11-18
1311,44935,9,2011-11-18
1312,44936,5,2011-11-18
1313,44936,9,2011-11-18
1314,44937,5,2011-11-18
1315,44937,9,2011-11-18
1316,44938,5,2011-11-18
1317,44938,9,2011-11-18
1318,44939,5,2011-11-18
1319,44939,9,2011-11-18
1320,44940,5,2011-11-18
1321,44940,9,2011-11-18
1322,44941,5,2011-11-18
1323,44941,9,2011-11-18
1324,44942,5,2011-11-18
1325,44942,9,2011-11-18
1326,44948,5,2011-11-19
1327,44948,9,2011-11-19
1328,44950,5,2011-11-19
1329,44950,9,2011-11-19
1330,44951,5,2011-11-19
1331,44951,9,2011-11-19
1332,44953,5,2011-11-19
1333,44953,9,2011-11-19
1334,44954,5,2011-11-19
1335,44954,9,2011-11-19
1336,44957,5,2011-11-20
1337,44957,9,2011-11-20
1338,44959,5,2011-11-20
1339,44959,9,2011-11-20
1340,44960,5,2011-11-20
1341,44960,9,2011-11-20
1342,44961,5,2011-11-20
1343,44961,9,2011-11-20
1344,44962,5,2011-11-20
1345,44962,9,2011-11-20
1346,44966,5,2011-11-20
1347,44966,9,2011-11-20
1348,44967,5,2011-11-21
1349,44967,9,2011-11-21
1350,44969,5,2011-11-21
1351,44969,9,2011-11-21
1352,44970,5,2011-11-21
1353,44970,9,2011-11-21
1354,44971,5,2011-11-21
1355,44971,9,2011-11-21
1356,44972,5,2011-11-21
1357,44972,9,2011-11-21
1358,44973,5,2011-11-21
1359,44973,9,2011-11-21
1360,44974,5,2011-11-22
1361,44974,9,2011-11-22
1362,44975,5,2011-11-22
1363,44975,9,2011-11-22
1364,44976,5,2011-11-22
1365,44976,9,2011-11-22
1366,44977,5,2011-11-22
1367,44977,9,2011-11-22
1368,44979,5,2011-11-22
1369,44979,9,2011-11-22
1370,44980,5,2011-11-22
1371,44980,9,2011-11-22
1372,44981,5,2011-11-22
1373,44981,9,2011-11-22
1374,44982,5,2011-11-23
1375,44982,9,2011-11-23
1376,44983,5,2011-11-23
1377,44983,9,2011-11-23
1378,44984,5,2011-11-23
1379,44984,9,2011-11-23
1380,44985,5,2011-11-23
1381,44985,9,2011-11-23
1382,44987,5,2011-11-24
1383,44987,9,2011-11-24
1384,44989,5,2011-11-24
1385,44989,9,2011-11-24
1386,44991,5,2011-11-24
1387,44991,9,2011-11-24
1388,44992,5,2011-11-24
1389,44992,9,2011-11-24
1390,44994,5,2011-11-25
1391,44994,9,2011-11-25
1392,44995,5,2011-11-25
1393,44995,9,2011-11-25
1394,44997,5,2011-11-25
1395,44997,9,2011-11-25
1396,44999,5,2011-11-25
1397,44999,9,2011-11-25
1398,45000,5,2011-11-25
1399,45000,9,2011-11-25
1400,45001,5,2011-11-25
1401,45001,9,2011-11-25
1402,45002,5,2011-11-26
1403,45002,9,2011-11-26
1404,45003,5,2011-11-26
1405,45003,9,2011-11-26
1406,45004,5,2011-11-26
1407,45004,9,2011-11-26
1408,45005,5,2011-11-26
1409,45005,9,2011-11-26
1410,45006,5,2011-11-27
1411,45006,9,2011-11-27
1412,45007,5,2011-11-27
1413,45007,9,2011-11-27
1414,45008,5,2011-11-27
1415,45008,9,2011-11-27
1416,45010,5,2011-11-27
1417,45010,9,2011-11-27
1418,45011,5,2011-11-27
1419,45011,9,2011-11-27
1420,45013,5,2011-11-27
1421,45013,9,2011-11-27
1422,45016,5,2011-11-28
1423,45016,9,2011-11-28
1424,45017,5,2011-11-28
1425,45017,9,2011-11-28
1426,45018,5,2011-11-28
1427,45018,9,2011-11-28
1428,45019,5,2011-11-28
1429,45019,9,2011-11-28
1430,45020,5,2011-11-28
1431,45020,9,2011-11-28
1432,45023,5,2011-11-28
1433,45023,9,2011-11-28
1434,45025,5,2011-11-29
1435,45025,9,2011-11-29
1436,45027,5,2011-11-29
1437,45027,9,2011-11-29
1438,45028,5,2011-11-29
1439,45028,9,2011-11-29
1440,45029,5,2011-11-29
1441,45029,9,2011-11-29
1442,45031,5,2011-11-30
1443,45031,9,2011-11-30
1444,45032,5,2011-11-30
1445,45032,9,2011-11-30
1446,45033,5,2011-11-30
1447,45033,9,2011-11-30
1448,45034,5,2011-11-30
1449,45034,9,2011-11-30
1450,45035,5,2011-11-30
1451,45035,9,2011-11-30
1452,45036,5,2011-11-30
1453,45036,9,2011-11-30
1454,45078,5,2011-12-01
1455,45078,9,2011-12-01
1456,45079,5,2011-12-01
1457,45079,9,2011-12-01
1458,45083,5,2011-12-02
1459,45083,9,2011-12-02
1460,45084,5,2011-12-02
1461,45084,9,2011-12-02
1462,45085,5,2011-12-02
1463,45085,9,2011-12-02
1464,45086,5,2011-12-02
1465,45086,9,2011-12-02
1466,45090,5,2011-12-03
1467,45090,9,2011-12-03
1468,45091,5,2011-12-03
1469,45091,9,2011-12-03
1470,45092,5,2011-12-03
1471,45092,9,2011-12-03
1472,45093,5,2011-12-03
1473,45093,9,2011-12-03
1474,45094,5,2011-12-03
1475,45094,9,2011-12-03
1476,45096,5,2011-12-04
1477,45096,9,2011-12-04
1478,45097,5,2011-12-04
1479,45097,9,2011-12-04
1480,45098,5,2011-12-04
1481,45098,9,2011-12-04
1482,45099,5,2011-12-04
1483,45099,9,2011-12-04
1484,45101,5,2011-12-05
1485,45101,9,2011-12-05
1486,45102,5,2011-12-05
1487,45102,9,2011-12-05
1488,45103,5,2011-12-06
1489,45103,9,2011-12-06
1490,45104,5,2011-12-06
1491,45104,9,2011-12-06
1492,45105,5,2011-12-06
1493,45105,9,2011-12-06
1494,45107,5,2011-12-06
1495,45107,9,2011-12-06
1496,45108,5,2011-12-06
1497,45108,9,2011-12-06
1498,45109,5,2011-12-07
1499,45109,9,2011-12-07
1500,45110,5,2011-12-07
1501,45110,9,2011-12-07
1502,45113,5,2011-12-08
1503,45113,9,2011-12-08
1504,45114,5,2011-12-08
1505,45114,9,2011-12-08
1506,45116,5,2011-12-08
1507,45116,9,2011-12-08
1508,45118,5,2011-12-08
1509,45118,9,2011-12-08
1510,45119,5,2011-12-08
1511,45119,9,2011-12-08
1512,45121,5,2011-12-09
1513,45121,9,2011-12-09
1514,45122,5,2011-12-09
1515,45122,9,2011-12-09
1516,45123,5,2011-12-09
1517,45123,9,2011-12-09
1518,45124,5,2011-12-09
1519,45124,9,2011-12-09
1520,45125,5,2011-12-09
1521,45125,9,2011-12-09
1522,45126,5,2011-12-10
1523,45126,9,2011-12-10
1524,45127,5,2011-12-10
1525,45127,9,2011-12-10
1526,45128,5,2011-12-10
1527,45128,9,2011-12-10
1528,45130,5,2011-12-11
1529,45130,9,2011-12-11
1530,45133,5,2011-12-11
1531,45133,9,2011-12-11
1532,45134,5,2011-12-11
1533,45134,9,2011-12-11
1534,45135,5,2011-12-11
1535,45135,9,2011-12-11
1536,45136,5,2011-12-11
1537,45136,9,2011-12-11
1538,45137,5,2011-12-11
1539,45137,9,2011-12-11
1540,45139,5,2011-12-12
1541,45139,9,2011-12-12
1542,45140,5,2011-12-12
1543,45140,9,2011-12-12
1544,45141,5,2011-12-12
1545,45141,9,2011-12-12
1546,45142,5,2011-12-12
1547,45142,9,2011-12-12
1548,45143,5,2011-12-12
1549,45143,9,2011-12-12
1550,45144,5,2011-12-12
1551,45144,9,2011-12-12
1552,45145,5,2011-12-12
1553,45145,9,2011-12-12
1554,45146,5,2011-12-13
1555,45146,9,2011-12-13
1556,45147,5,2011-12-13
1557,45147,9,2011-12-13
1558,45149,5,2011-12-14
1559,45149,9,2011-12-14
1560,45151,5,2011-12-14
1561,45151,9,2011-12-14
1562,45152,5,2011-12-14
1563,45152,9,2011-12-14
1564,45153,5,2011-12-14
1565,45153,9,2011-12-14
1566,45154,5,2011-12-14
1567,45154,9,2011-12-14
1568,45155,5,2011-12-14
1569,45155,9,2011-12-14
1570,45160,5,2011-12-15
1571,45160,9,2011-12-15
1572,45162,5,2011-12-15
1573,45162,9,2011-12-15
1574,45165,5,2011-12-16
1575,45165,9,2011-12-16
1576,45166,5,2011-12-16
1577,45166,9,2011-12-16
1578,45167,5,2011-12-16
1579,45167,9,2011-12-16
1580,45168,5,2011-12-16
1581,45168,9,2011-12-16
1582,45169,5,2011-12-16
1583,45169,9,2011-12-16
1584,45173,5,2011-12-17
1585,45173,9,2011-12-17
1586,45174,5,2011-12-17
1587,45174,9,2011-12-17
1588,45175,5,2011-12-17
1589,45175,9,2011-12-17
1590,45176,5,2011-12-17
1591,45176,9,2011-12-17
1592,45177,5,2011-12-17
1593,45177,9,2011-12-17
1594,45180,5,2011-12-18
1595,45180,9,2011-12-18
1596,45181,5,2011-12-18
1597,45181,9,2011-12-18
1598,45182,5,2011-12-18
1599,45182,9,2011-12-18
1600,45185,5,2011-12-18
1601,45185,9,2011-12-18
1602,45186,5,2011-12-19
1603,45186,9,2011-12-19
1604,45187,5,2011-12-19
1605,45187,9,2011-12-19
1606,45188,5,2011-12-19
1607,45188,9,2011-12-19
1608,45189,5,2011-12-19
1609,45189,9,2011-12-19
1610,45190,5,2011-12-19
1611,45190,9,2011-12-19
1612,45192,5,2011-12-20
1613,45192,9,2011-12-20
1614,45193,5,2011-12-20
1615,45193,9,2011-12-20
1616,45194,5,2011-12-20
1617,45194,9,2011-12-20
1618,45195,5,2011-12-20
1619,45195,9,2011-12-20
1620,45196,5,2011-12-20
1621,45196,9,2011-12-20
1622,45197,5,2011-12-20
1623,45197,9,2011-12-20
1624,45198,5,2011-12-21
1625,45198,9,2011-12-21
1626,45200,5,2011-12-21
1627,45200,9,2011-12-21
1628,45201,5,2011-12-21
1629,45201,9,2011-12-21
1630,45202,5,2011-12-21
1631,45202,9,2011-12-21
1632,45203,5,2011-12-21
1633,45203,9,2011-12-21
1634,45206,5,2011-12-22
1635,45206,9,2011-12-22
1636,45207,5,2011-12-22
1637,45207,9,2011-12-22
1638,45209,5,2011-12-22
1639,45209,9,2011-12-22
1640,45210,5,2011-12-22
1641,45210,9,2011-12-22
1642,45211,5,2011-12-22
1643,45211,9,2011-12-22
1644,45212,5,2011-12-22
1645,45212,9,2011-12-22
1646,45214,5,2011-12-23
1647,45214,9,2011-12-23
1648,45215,5,2011-12-23
1649,45215,9,2011-12-23
1650,45216,5,2011-12-23
1651,45216,9,2011-12-23
1652,45217,5,2011-12-24
1653,45217,9,2011-12-24
1654,45219,5,2011-12-24
1655,45219,9,2011-12-24
1656,45220,5,2011-12-24
1657,45220,9,2011-12-24
1658,45221,5,2011-12-24
1659,45221,9,2011-12-24
1660,45223,5,2011-12-24
1661,45223,9,2011-12-24
1662,45224,5,2011-12-24
1663,45224,9,2011-12-24
1664,45228,5,2011-12-25
1665,45228,9,2011-12-25
1666,45230,5,2011-12-26
1667,45230,9,2011-12-26
1668,45231,5,2011-12-26
1669,45231,9,2011-12-26
1670,45232,5,2011-12-26
1671,45232,9,2011-12-26
1672,45235,5,2011-12-27
1673,45235,9,2011-12-27
1674,45236,5,2011-12-27
1675,45236,9,2011-12-27
1676,45237,5,2011-12-27
1677,45237,9,2011-12-27
1678,45240,5,2011-12-28
1679,45240,9,2011-12-28
1680,45241,5,2011-12-28
1681,45241,9,2011-12-28
1682,45242,5,2011-12-28
1683,45242,9,2011-12-28
1684,45245,5,2011-12-29
1685,45245,9,2011-12-29
1686,45246,5,2011-12-29
1687,45246,9,2011-12-29
1688,45249,5,2011-12-30
1689,45249,9,2011-12-30
1690,45250,5,2011-12-30
1691,45250,9,2011-12-30
1692,45252,5,2011-12-30
1693,45252,9,2011-12-30
1694,45253,5,2011-12-30
1695,45253,9,2011-12-30
1696,45254,5,2011-12-30
1697,45254,9,2011-12-30
1698,45255,5,2011-12-30
1699,45255,9,2011-12-30
1700,45257,5,2011-12-30
1701,45257,9,2011-12-30
1702,45259,5,2011-12-31
1703,45259,9,2011-12-31
1704,45260,5,2011-12-31
1705,45260,9,2011-12-31
1706,45261,5,2011-12-31
1707,45261,9,2011-12-31
1708,45262,5,2011-12-31
1709,45262,9,2011-12-31
1710,45345,5,2012-01-01
1711,45345,9,2012-01-01
1712,45346,5,2012-01-01
1713,45346,9,2012-01-01
1714,45348,5,2012-01-01
1715,45348,9,2012-01-01
1716,45349,5,2012-01-01
1717,45349,9,2012-01-01
1718,45350,5,2012-01-01
1719,45350,9,2012-01-01
1720,45351,5,2012-01-02
1721,45351,9,2012-01-02
1722,45352,5,2012-01-02
1723,45352,9,2012-01-02
1724,45353,5,2012-01-02
1725,45353,9,2012-01-02
1726,45355,5,2012-01-02
1727,45355,9,2012-01-02
1728,45356,5,2012-01-02
1729,45356,9,2012-01-02
1730,45358,5,2012-01-03
1731,45358,9,2012-01-03
1732,45359,5,2012-01-03
1733,45359,9,2012-01-03
1734,45360,5,2012-01-03
1735,45360,9,2012-01-03
1736,45361,5,2012-01-03
1737,45361,9,2012-01-03
1738,45362,5,2012-01-03
1739,45362,9,2012-01-03
1740,45363,5,2012-01-03
1741,45363,9,2012-01-03
1742,45364,5,2012-01-04
1743,45364,9,2012-01-04
1744,45365,5,2012-01-04
1745,45365,9,2012-01-04
1746,45369,5,2012-01-04
1747,45369,9,2012-01-04
1748,45370,5,2012-01-04
1749,45370,9,2012-01-04
1750,45371,5,2012-01-05
1751,45371,9,2012-01-05
1752,45374,5,2012-01-05
1753,45374,9,2012-01-05
1754,45375,5,2012-01-05
1755,45375,9,2012-01-05
1756,45377,5,2012-01-06
1757,45377,9,2012-01-06
1758,45378,5,2012-01-06
1759,45378,9,2012-01-06
1760,45379,5,2012-01-06
1761,45379,9,2012-01-06
1762,45382,5,2012-01-06
1763,45382,9,2012-01-06
1764,45386,5,2012-01-06
1765,45386,9,2012-01-06
1766,45387,5,2012-01-07
1767,45387,9,2012-01-07
1768,45389,5,2012-01-07
1769,45389,9,2012-01-07
1770,45390,5,2012-01-07
1771,45390,9,2012-01-07
1772,45391,5,2012-01-07
1773,45391,9,2012-01-07
1774,45393,5,2012-01-08
1775,45393,9,2012-01-08
1776,45395,5,2012-01-08
1777,45395,9,2012-01-08
1778,45396,5,2012-01-08
1779,45396,9,2012-01-08
1780,45397,5,2012-01-09
1781,45397,9,2012-01-09
1782,45398,5,2012-01-09
1783,45398,9,2012-01-09
1784,45399,5,2012-01-09
1785,45399,9,2012-01-09
1786,45400,5,2012-01-10
1787,45400,9,2012-01-10
1788,45401,5,2012-01-10
1789,45401,9,2012-01-10
1790,45403,5,2012-01-10
1791,45403,9,2012-01-10
1792,45404,5,2012-01-10
1793,45404,9,2012-01-10
1794,45405,5,2012-01-10
1795,45405,9,2012-01-10
1796,45407,5,2012-01-10
1797,45407,9,2012-01-10
1798,45408,5,2012-01-10
1799,45408,9,2012-01-10
1800,45409,5,2012-01-10
1801,45409,9,2012-01-10
1802,45410,5,2012-01-11
1803,45410,9,2012-01-11
1804,45411,5,2012-01-11
1805,45411,9,2012-01-11
1806,45412,5,2012-01-11
1807,45412,9,2012-01-11
1808,45413,5,2012-01-11
1809,45413,9,2012-01-11
1810,45415,5,2012-01-11
1811,45415,9,2012-01-11
1812,45416,5,2012-01-11
1813,45416,9,2012-01-11
1814,45417,5,2012-01-11
1815,45417,9,2012-01-11
1816,45418,5,2012-01-11
1817,45418,9,2012-01-11
1818,45419,5,2012-01-11
1819,45419,9,2012-01-11
1820,45420,5,2012-01-11
1821,45420,9,2012-01-11
1822,45421,5,2012-01-11
1823,45421,9,2012-01-11
1824,45422,5,2012-01-12
1825,45422,9,2012-01-12
1826,45424,5,2012-01-12
1827,45424,9,2012-01-12
1828,45425,5,2012-01-13
1829,45425,9,2012-01-13
1830,45426,5,2012-01-13
1831,45426,9,2012-01-13
1832,45429,5,2012-01-13
1833,45429,9,2012-01-13
1834,45430,5,2012-01-13
1835,45430,9,2012-01-13
1836,45431,5,2012-01-13
1837,45431,9,2012-01-13
1838,45432,5,2012-01-14
1839,45432,9,2012-01-14
1840,45433,5,2012-01-14
1841,45433,9,2012-01-14
1842,45434,5,2012-01-14
1843,45434,9,2012-01-14
1844,45436,5,2012-01-14
1845,45436,9,2012-01-14
1846,45437,5,2012-01-14
1847,45437,9,2012-01-14
1848,45438,5,2012-01-14
1849,45438,9,2012-01-14
1850,45440,5,2012-01-15
1851,45440,9,2012-01-15
1852,45441,5,2012-01-15
1853,45441,9,2012-01-15
1854,45442,5,2012-01-15
1855,45442,9,2012-01-15
1856,45443,5,2012-01-15
1857,45443,9,2012-01-15
1858,45444,5,2012-01-15
1859,45444,9,2012-01-15
1860,45445,5,2012-01-15
1861,45445,9,2012-01-15
1862,45447,5,2012-01-16
1863,45447,9,2012-01-16
1864,45449,5,2012-01-17
1865,45449,9,2012-01-17
1866,45450,5,2012-01-17
1867,45450,9,2012-01-17
1868,45451,5,2012-01-17
1869,45451,9,2012-01-17
1870,45452,5,2012-01-17
1871,45452,9,2012-01-17
1872,45453,5,2012-01-18
1873,45453,9,2012-01-18
1874,45454,5,2012-01-18
1875,45454,9,2012-01-18
1876,45455,5,2012-01-19
1877,45455,9,2012-01-19
1878,45456,5,2012-01-19
1879,45456,9,2012-01-19
1880,45457,5,2012-01-19
1881,45457,9,2012-01-19
1882,45458,5,2012-01-19
1883,45458,9,2012-01-19
1884,45459,5,2012-01-19
1885,45459,9,2012-01-19
1886,45461,5,2012-01-20
1887,45461,9,2012-01-20
1888,45462,5,2012-01-20
1889,45462,9,2012-01-20
1890,45463,5,2012-01-20
1891,45463,9,2012-01-20
1892,45464,5,2012-01-20
1893,45464,9,2012-01-20
1894,45466,5,2012-01-21
1895,45466,9,2012-01-21
1896,45468,5,2012-01-22
1897,45468,9,2012-01-22
1898,45470,5,2012-01-22
1899,45470,9,2012-01-22
1900,45471,5,2012-01-22
1901,45471,9,2012-01-22
1902,45472,5,2012-01-22
1903,45472,9,2012-01-22
1904,45473,5,2012-01-22
1905,45473,9,2012-01-22
1906,45474,5,2012-01-22
1907,45474,9,2012-01-22
1908,45475,5,2012-01-22
1909,45475,9,2012-01-22
1910,45476,5,2012-01-22
1911,45476,9,2012-01-22
1912,45477,5,2012-01-23
1913,45477,9,2012-01-23
1914,45478,5,2012-01-23
1915,45478,9,2012-01-23
1916,45479,5,2012-01-23
1917,45479,9,2012-01-23
1918,45480,5,2012-01-23
1919,45480,9,2012-01-23
